Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
10/05/2025,AQS,180030015,3,10.5,ug/m3 LC,54,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/06/2025,AQS,180030015,3,5.4,ug/m3 LC,30,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/07/2025,AQS,180030015,3,3,ug/m3 LC,17,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/08/2025,AQS,180030015,3,3.6,ug/m3 LC,20,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/09/2025,AQS,180030015,3,4.2,ug/m3 LC,23,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/10/2025,AQS,180030015,3,7.2,ug/m3 LC,40,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/11/2025,AQS,180030015,3,4.5,ug/m3 LC,25,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/12/2025,AQS,180030015,3,6.1,ug/m3 LC,34,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/13/2025,AQS,180030015,3,5.9,ug/m3 LC,33,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/14/2025,AQS,180030015,3,8.2,ug/m3 LC,46,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/15/2025,AQS,180030015,3,5.5,ug/m3 LC,31,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/16/2025,AQS,180030015,3,5.3,ug/m3 LC,29,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/17/2025,AQS,180030015,3,4.8,ug/m3 LC,27,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/18/2025,AQS,180030015,3,7.2,ug/m3 LC,40,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/19/2025,AQS,180030015,3,3,ug/m3 LC,17,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/20/2025,AQS,180030015,3,3.5,ug/m3 LC,19,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/21/2025,AQS,180030015,3,3,ug/m3 LC,17,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/22/2025,AQS,180030015,3,2.3,ug/m3 LC,13,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/23/2025,AQS,180030015,3,2.9,ug/m3 LC,16,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/24/2025,AQS,180030015,3,6.2,ug/m3 LC,34,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/25/2025,AQS,180030015,3,13.9,ug/m3 LC,60,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/26/2025,AQS,180030015,3,7.3,ug/m3 LC,41,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/27/2025,AQS,180030015,3,4.2,ug/m3 LC,23,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/28/2025,AQS,180030015,3,5,ug/m3 LC,28,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/29/2025,AQS,180030015,3,4.1,ug/m3 LC,23,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/30/2025,AQS,180030015,3,5,ug/m3 LC,28,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
10/31/2025,AQS,180030015,3,7.2,ug/m3 LC,40,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/01/2025,AQS,180030015,3,9.6,ug/m3 LC,52,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/02/2025,AQS,180030015,3,12.3,ug/m3 LC,57,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/03/2025,AQS,180030015,3,5.7,ug/m3 LC,32,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/04/2025,AQS,180030015,3,5.6,ug/m3 LC,31,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/05/2025,AQS,180030015,3,7.4,ug/m3 LC,41,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/06/2025,AQS,180030015,3,8.2,ug/m3 LC,46,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/07/2025,AQS,180030015,3,7.8,ug/m3 LC,43,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/08/2025,AQS,180030015,3,6.4,ug/m3 LC,36,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/09/2025,AQS,180030015,3,4.9,ug/m3 LC,27,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/10/2025,AQS,180030015,3,3.1,ug/m3 LC,17,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/11/2025,AQS,180030015,3,4.5,ug/m3 LC,25,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/12/2025,AQS,180030015,3,4.6,ug/m3 LC,26,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/13/2025,AQS,180030015,3,4.6,ug/m3 LC,26,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/14/2025,AQS,180030015,3,15.8,ug/m3 LC,63,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/15/2025,AQS,180030015,3,11.7,ug/m3 LC,56,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/16/2025,AQS,180030015,3,2.9,ug/m3 LC,16,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/17/2025,AQS,180030015,3,7.1,ug/m3 LC,39,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/18/2025,AQS,180030015,3,10.5,ug/m3 LC,54,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/19/2025,AQS,180030015,3,23.2,ug/m3 LC,77,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/20/2025,AQS,180030015,3,18.8,ug/m3 LC,69,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/21/2025,AQS,180030015,3,12.4,ug/m3 LC,57,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/22/2025,AQS,180030015,3,8.1,ug/m3 LC,45,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/23/2025,AQS,180030015,3,9.6,ug/m3 LC,52,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/24/2025,AQS,180030015,3,15.7,ug/m3 LC,63,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/25/2025,AQS,180030015,3,10.7,ug/m3 LC,54,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/26/2025,AQS,180030015,3,3.5,ug/m3 LC,19,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/27/2025,AQS,180030015,3,3.5,ug/m3 LC,19,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/28/2025,AQS,180030015,3,4.1,ug/m3 LC,23,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/29/2025,AQS,180030015,3,6.8,ug/m3 LC,38,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
11/30/2025,AQS,180030015,3,7.2,ug/m3 LC,40,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/01/2025,AQS,180030015,3,12.5,ug/m3 LC,57,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/02/2025,AQS,180030015,3,16.3,ug/m3 LC,64,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/03/2025,AQS,180030015,3,18.7,ug/m3 LC,69,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/04/2025,AQS,180030015,3,7.8,ug/m3 LC,43,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/05/2025,AQS,180030015,3,18.9,ug/m3 LC,69,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/06/2025,AQS,180030015,3,21.7,ug/m3 LC,74,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/07/2025,AQS,180030015,3,19.4,ug/m3 LC,70,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/08/2025,AQS,180030015,3,6.4,ug/m3 LC,36,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/09/2025,AQS,180030015,3,12.2,ug/m3 LC,57,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/10/2025,AQS,180030015,3,5.3,ug/m3 LC,29,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/11/2025,AQS,180030015,3,5.5,ug/m3 LC,31,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/12/2025,AQS,180030015,3,11.4,ug/m3 LC,55,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/16/2025,AQS,180030015,3,12.9,ug/m3 LC,58,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/17/2025,AQS,180030015,3,12.8,ug/m3 LC,58,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/18/2025,AQS,180030015,3,9.8,ug/m3 LC,52,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/19/2025,AQS,180030015,3,5.3,ug/m3 LC,29,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/20/2025,AQS,180030015,3,4.9,ug/m3 LC,27,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/21/2025,AQS,180030015,3,6.3,ug/m3 LC,35,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/22/2025,AQS,180030015,3,9.5,ug/m3 LC,52,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/23/2025,AQS,180030015,3,17.3,ug/m3 LC,66,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/24/2025,AQS,180030015,3,23.1,ug/m3 LC,77,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/25/2025,AQS,180030015,3,20.5,ug/m3 LC,72,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/26/2025,AQS,180030015,3,12.7,ug/m3 LC,58,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/27/2025,AQS,180030015,3,7.8,ug/m3 LC,43,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/28/2025,AQS,180030015,3,10.6,ug/m3 LC,54,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/29/2025,AQS,180030015,3,4.4,ug/m3 LC,24,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/30/2025,AQS,180030015,3,5.9,ug/m3 LC,33,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
12/31/2025,AQS,180030015,3,7.7,ug/m3 LC,43,Fort Wayne- Coliseum,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,23060,"Fort Wayne, IN",18,Indiana,3,Allen,41.08186406,-85.08831305
01/01/2025,AQS,180050008,3,4,ug/m3 LC,22,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/02/2025,AQS,180050008,3,4.9,ug/m3 LC,27,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/03/2025,AQS,180050008,3,5.1,ug/m3 LC,28,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/04/2025,AQS,180050008,3,7.5,ug/m3 LC,42,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/05/2025,AQS,180050008,3,8.2,ug/m3 LC,46,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/06/2025,AQS,180050008,3,7.4,ug/m3 LC,41,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/07/2025,AQS,180050008,3,6.2,ug/m3 LC,34,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/08/2025,AQS,180050008,3,10.2,ug/m3 LC,53,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/09/2025,AQS,180050008,3,17.4,ug/m3 LC,66,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/10/2025,AQS,180050008,3,19.3,ug/m3 LC,70,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/11/2025,AQS,180050008,3,12,ug/m3 LC,56,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/12/2025,AQS,180050008,3,10.8,ug/m3 LC,54,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
01/16/2025,AQS,180050008,3,10.5,ug/m3 LC,54,Columbus- Rocky Ford Rd.,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,18020,"Columbus, IN",18,Indiana,5,Bartholomew,39.23745687,-85.89133172
